Id,Prediction
366,3453634.8
367,3659827.803
368,4889148.25
369,4690394.903
370,2196339.915
371,3532892.548
372,6510318.375
373,5845607.8
374,3539363.776
375,4695453.298
376,4094155.958
377,7440055.621
378,4762839.401
379,3183968.462
380,3853519.982
381,4024656.874
382,3007647.527
383,5459184.375
384,7768148.469
385,10228259.69
386,6469176.146
387,5533550.864
388,6683383.452
389,3962251.259
390,3819119.332
391,2589492.243
392,3928004.982
393,3108974.304
394,11465715.92
395,3062960.804
396,5212924.23
397,5543909.426
398,6473040.2
399,3497899.204
400,3218141.12
401,2416451.19
402,5574539.808
403,2647715.951
404,3576923.616
405,2138682.392
406,5082273.616
407,4552595.022
408,2577562.104
409,3107149.647
410,5942071.743
411,5623418.533
412,1470314.787
413,3701140.065
414,4094304.17
415,5440222.436
416,5333868.049
417,1734937.587
418,3418427.109
419,3946508.668
420,6853568.726
421,8243190.295
422,3560565.971
423,1969482.554
424,6527932.492
425,10184517.79
426,3992558.616
427,3687456.343
428,4178344.464
429,3204407.664
430,3064556.046
431,5115727.817
432,3822526.648
433,4552240.361
434,3149399.721
435,4563628.737
436,6377406.27
437,1310451.942
438,2617240.83
439,3871141.998
440,8439287.366
441,4241944.502
442,3566695.51
443,3385049.597
444,3869083.776
445,2016278.795
446,6638752.105
447,3787082.337
448,5109701.733
449,7562129.805
450,4163127.738
451,5074794.24
452,3055439.794
453,3682553.371
454,4209876.863
455,1353614.572
456,2369989.434
457,2847554.85
458,3599627.253
459,2351214.971
460,7272395.971
461,3758351.044
462,2284626.438
463,2311431.154
464,2944878.097
465,3020710.2
466,3445554.503
467,3419085.346
468,3026604.395
469,3671229.539
470,3530528.791
471,3868467.343
472,2523517.756
473,3048046.676
474,11191423.26
475,4820470.299
476,2702387.645
477,3788535.338
478,8443160.145
479,4602504.511
480,4663414.782
481,4531937.458
482,2845183.093
483,3772039.543
484,8006778.356
485,2552656.133
486,3522532.168
487,3824419.517
488,3572413.529
489,1870277.283
490,6989081.381
491,2056749.071
492,4065309.738
493,6262183.118
494,4090226.064
495,5234344.704
496,8586946.426
497,1700947.473
498,2611425.981
499,3926093.268
500,5973105.064
501,1923920.368
502,3486280.375
503,7555046.177
504,5191403.119
505,1813794.816
506,4339585.584
507,5830889.424
508,4577080.653
509,6294633.155
510,8536797.215
511,5221514.863
512,2166244.019
513,2744409.765
514,1975395.173
515,2171389.325
516,1737369.99
517,4938564.473
518,4955041.927
519,2815749.319
520,2946401.154
521,9620988.39
522,5325872.096
523,4628663.975
524,2388479.138
525,2749780.227
526,1641951.165
527,4157085.912
528,13774307.26
529,3859103.238
530,1965740.057
531,7712757.922
532,7330099.333
533,2742364.198
534,4814236.179
535,5891858.229
536,6863986.766
537,4090658.625
538,3598857.699
539,25580498.27
540,3726809.282
541,3629504.772
542,3167888.269
543,2052116.967
544,2162507.196
545,3281094.357
546,4277057.282
547,4829334.637
548,3610278.845
549,5137570.29
550,4434442.597
551,4072760.627
552,9494230.501
553,4253774.755
554,6716792.403
555,2597651.138
556,3305920.155
557,4043328.762
558,4697589.84
559,4770194.539
560,4202102.002
561,5173820.424
562,2900148.755
563,4080622.384
564,3745933.259
565,4065892.264
566,2171722.416
567,9040319.768
568,4388246.089
569,5020585.673
570,7687992.076
571,6442858.582
572,2943936.022
573,3729872.82
574,5109385.603
575,1730331.376
576,7335748.154
577,3754561.91
578,3176527.181
579,4475666.1
580,3648242.47
581,4105642.719
582,5698791.815
583,6786255.018
584,3779628.799
585,3147620.042
586,2490029.096
587,2324832.304
588,2325254.952
589,4104547.417
590,2675206.811
591,3386151.632
592,2647721.418
593,2652747.891
594,2420842.453
595,2449930.486
596,4120334.357
597,5646304.847
598,4723255.893
599,3002506.052
600,3547156.489
601,11765423.93
602,4001300.638
603,1685683.966
604,3528314.578
605,5269505.04
606,3789553.965
607,2728790.56
608,2056576.674
609,5448231.328
610,10935137.28
611,2026949.112
612,1864439.063
613,4379757.892
614,5392913.466
615,3103347.33
616,6217771.821
617,2803389.254
618,8179035.829
619,4213854.816
620,1880346.246
621,4353204.468
622,3765386.276
623,9874084.11
624,2659414.29
625,8936366.466
626,4934679.339
627,7335434.755
628,1690925.31
629,4263099.224
630,7179566.263
631,4299124.919
632,7332567.154
633,5420909.405
634,2112552.157
635,3776051.574
636,4698591.67
637,2876019.868
638,6101775.952
639,3852118.239
640,3618322.963
641,3724162.323
642,3031543.371
643,3561093.25
644,6651356.063
645,1558466.711
646,6219765.668
647,2915075.838
648,3933291.865
649,3005924.602
650,1989926.263
651,3251195.398
652,2505645.844
653,4544423.374
654,2553352.046
655,5302397.113
656,2286103.123
657,4940148.726
658,4143689.97
659,2618598.483
660,5783811.405
661,7477362.654
662,4339466.576
663,4998427.778
664,3256318.892
665,4453463.067
666,10593112.89
667,3766781.9
668,2358458.869
669,3906040.794
670,5411031.814
671,8340276.801
672,3361759.098
673,4292435.174
674,3107505.142
675,2261639.6
676,3082827.872
677,5832148.549
678,2663758.887
679,3850597.714
680,2128790.602
681,3895696.255
682,2269387.485
683,4714181.233
684,4623287.392
685,3227196.942
686,5326282.566
687,3122930.863
688,9668347.803
689,7314948.41
690,3905059.265
691,3673683.05
692,2762864.28
693,3710301.956
694,5186494.577
695,3688355.774
696,4273871.895
697,8070824.721
698,2496682.27
699,5907737.111
700,11103446.3
701,2279628.908
702,1953780.696
703,5927973.701
704,6409931.863
705,6243140.235
706,5784136.063
707,3466583.865
708,1627350.436
709,6307429.676
710,5841936.165
711,3467972.794
712,4370137.755
713,3762745.064
714,4200884.236
715,1728120.328
716,2727912.439
717,3984683.639
718,4511196.46
719,11179178.37
720,4058748.625
721,4797291.209
722,5676307.171
723,3089427.776
724,5030043.209
725,3690083.404
726,3025807.269
727,2821028.215
728,3432869.91
729,3996300.354
730,2808530.377
731,4517496.099
732,4952884.482
733,3818391.455
734,4092699.204
735,1909262.487
736,3553561.29
737,5554261.611
738,2504969.201
739,2756541.352
740,6174995.656
741,11776206.19
742,3971252.474
743,4339674.539
744,4710647.278
745,3734053.176
746,7752748.882
747,6579029.562
748,9663984.869
749,3043267.629
750,5993801.476
751,1826474.312
752,3520780.131
753,1889168.775
754,1936570.276
755,3608381.701
756,2751278.905
757,3611677.158
758,4495452.197
759,11528355.14
760,5231383.71
761,4283778.744
762,2663087.954
763,3226650.448
764,5868295.675
765,9714252.39
766,2586638.938
767,3526130.956
768,3591474.711
769,5718771.279
770,3796730.972
771,4140552.313
772,7098862.558
773,1684675.707
774,3344812.684
775,3704630.451
776,3598534.125
777,6223300.274
778,3133410.303
779,3914692.712
780,2073128.64
781,6290734.85
782,6436132.308
783,2502099.246
784,5239382.692
785,5971678.424
786,4910853.053
787,3656015.522
788,2999705.167
789,2960606.824
790,4245788.363
791,5653685.749
792,1819428.833
793,4549923.773
794,4777178.395
795,5190634.59
796,4735476.898
797,3535353.721
798,2303715.061
799,7466953.182
800,5422095.579
801,3581095.959
802,4991116.848
803,5078157.283
804,1965563.241
805,3302369.29
806,3914473.969
807,5517166.804
808,2244895.055
809,1992405.655
810,4016633.079
811,2386619.65
812,6578577.36
813,7197371.429
814,1411654.896
815,4222051.212
816,5841435.171
817,3585086.038
818,2287418.901
819,6183735.926
820,9286371.758
821,4618708.721
822,3727371.541
823,3780740.864
824,4136615.516
825,2562658.214
826,3709260.472
827,1833116.285
828,5136208.282
829,2770825.003
830,4910936.003
831,3595288.571
832,3549812.81
833,5685523.583
834,6389867.954
835,2423571.697
836,1551899.029
837,6358128.099
838,3535808.029
839,2332584.534
840,4210601.713
841,1365144.835
842,4863915.223
843,3260901.344
844,11544468.3
845,4481245.487
846,11243370.27
847,4446497.613
848,2836026.541
849,5166708.025
850,5424289.933
851,3957910.258
852,9002915.529
853,4059149.417
854,5433907.542
855,4511928.072
856,4205426.808
857,3305096.187
858,3634595.337
859,4664288.006
860,2681212.885
861,5081745.283
862,3475413.347
863,3091716.839
864,8227315.116
865,10407995.93
866,2723335.934
867,2950577.936
868,4275797.874
869,4319864.831
870,2149595.372
871,3060860.066
872,4639529.171
873,3985493.602
874,3721629.02
875,2523078.616
876,3641063.986
877,4754575.148
878,2531474.647
879,2852992.068
880,2823024.513
881,1946140.733
882,4977850.892
883,5090555.215
884,4518360.087
885,8245894.604
886,3428359.11
887,7789326.581
888,4034801.603
889,3788020.38
890,2889455.705
891,2218566.873
892,3494127.33
893,5976125.87
894,7933947.997
895,3227707.926
896,4308944.913
897,3644990.558
898,4763062.431
899,5094399.859
900,3961722.642
901,8005482.549
902,5816884.7
903,2152674.343
904,3430972.526
905,2729542.551
906,2456485.615
907,2389028.88
908,7041640.232
909,2528721.585
910,4374255.332
911,4392005.303
912,3030034.189
913,3692973.954
914,2820442.586
915,6127327.161
916,1451952.194
917,14917428.65
918,2781692.654
919,4208650.447
920,3288026.037
921,3032918.059
922,3919802.6
923,3578977.769
924,2356944.264
925,4338318.232
926,3605602.741
927,3806728.479
928,4470820.904
929,2392813.666
930,3313398.519
931,2442775.393
932,5470434.177
933,8627023.774
934,2636989.126
935,3615642.529
936,2379286.182
937,2413247.923
938,4302349.244
939,7474946.967
940,5547183.625
941,2749354.677
942,3575315.898
943,3115920.499
944,5001679.901
945,4156819.218
946,4057119.151
947,3807642.477
948,7094046.562
949,1889375.646
950,4990573.615
951,2112823.333
952,1865428.758
953,6670642.557
954,5057012.762
955,4577208.231
956,4599202.336
957,3568964.838
958,4250376.607
959,2500786.452
960,4691064.824
961,4835997.739
962,4407678.432
963,3631209.697
964,6319966.457
965,2981883.747
966,4065895.426
967,7748631.839
968,1908846.929
969,1812350.472
970,3255651.613
971,2130766.959
972,5438353.777
973,4282417.859
974,4300154.509
975,6499132.781
976,2914953.024
977,5370847.315
978,5369802.446
979,10727146.32
980,2612988.577
981,1800318.537
982,4146635.792
983,2408581.316
984,4930134.441
985,3803084.529
986,3145878.267
987,3848468.766
988,7381948.2
989,3269404.226
990,3537968.923
991,1467765.046
992,2463006.905
993,7125412.872
994,3872765.738
995,2462113.802
996,2288627.127
997,3999347.656
998,4913936.385
999,4392698.861
1000,3282468.116
1001,2889559.206
1002,2120122.558
1003,4521762.83
1004,5939292.481
1005,3891107.317
1006,6621259.04
1007,4666877.373
1008,2352477.595
1009,2773840.306
1010,2437345.621
1011,3183454.704
1012,6213885.521
1013,3379219.038
1014,4613003.84
1015,4307433.586
1016,8304169.625
1017,3892221.233
1018,2719507.02
1019,3882851.037
1020,2144306.732
1021,2451731.408
1022,4971239.607
1023,2668147.374
1024,7793173.959
1025,3773592.959
1026,3538742.095
1027,17435485.59
1028,3797455.323
1029,2548120.395
1030,2874593.119
1031,1903589.834
1032,2082028.932
1033,2535500.705
1034,3910813.296
1035,3240886.67
1036,3984172.581
1037,5086966.824
1038,5004749.204
1039,6031364.659
1040,3817754.256
1041,3515460.711
1042,1957715.58
1043,3740587.534
1044,2267257.147
1045,4945028.946
1046,5545799.13
1047,5477831.852
1048,4882319.246
1049,7469994.446
1050,4050987.419
1051,4344329.597
1052,2021070.585
1053,2126210.032
1054,7711157.842
1055,3214980.245
1056,12019206.08
1057,2581650.067
1058,3550266.854
1059,8680096.788
1060,4234408.631
1061,5085418.203
1062,7369796.391
1063,6232459.102
1064,5064993.48
1065,7428392.852
1066,7047972.232
1067,4943533.519
1068,9282896.633
1069,5008426.208
1070,7770057.638
1071,2190279.209
1072,4745367.321
1073,4157915.872
1074,5243752.464
1075,4360030.163
1076,3057841.476
1077,2441605.896
1078,2434516.755
1079,4351957.9
1080,4365050.768
1081,3906437.106
1082,4661964.809
1083,3568348.301
1084,5850102.925
1085,1753066.074
1086,8636648.979
1087,2374148.417
1088,2235210.988
1089,2814729.054
1090,4723820.172
1091,5608419.755
1092,3466014.511
1093,4191368.618
1094,3959627.98
1095,1746767.207
1096,1865899.306
1097,3116114.532
1098,2830060.826
1099,4068021.963
1100,4026622.402
1101,4081796.423
1102,2434388.139
1103,5096304.822
1104,4613971.706
1105,2372742.828
1106,4901768.446
1107,7352632.884
1108,4888099.021
1109,3607680.439
1110,2932193.85
1111,12140713.08
1112,3269107.807
1113,3803434.089
1114,3250807.873
1115,2533638.967
1116,1558001.554
1117,11160773
1118,7553344.741
1119,3334180.883
1120,2781234.364
1121,2737430.314
1122,2559888.922
1123,2194835.937
1124,6276715.863
1125,5272672.286
1126,4967791.139
1127,2589772.259
1128,4253057.929
1129,3750586.469
1130,2456825.844
1131,11694919.85
1132,3462781.091
1133,4239599.527
1134,4196411.614
1135,2138308.296
1136,5456972.112
1137,3187992.163
1138,6618938.642
1139,4156155.704
1140,2960193.901
1141,4317519.605
1142,4799542.324
1143,3355244.692
1144,3691143.182
1145,4448951.419
1146,3288494.872
1147,3556533.032
1148,3058909.729
1149,5563896.655
1150,3477980.632
1151,2060419.245
1152,6634236.866
1153,5587202.714
1154,2509772.333
1155,2074965.265
1156,2064289.639
1157,4515259.462
1158,10510120.56
1159,3731675.281
1160,4451431.142
1161,5660315.902
1162,7221603.97
1163,3473241.052
1164,3251586.692
1165,2334371.672
1166,9733422.636
1167,5918998.879
1168,4721997.725
1169,4028622.235
1170,2900713.512
1171,3916087.16
1172,1415971.908
1173,5082967.966
1174,1936570.276
1175,3457565.186
1176,7028256.705
1177,4683919.367
1178,3874289.344
1179,3886742.305
1180,3705879.136
1181,3093707.705
1182,8053386.949
1183,3825609.383
1184,2724914.254
1185,2443332.903
1186,6445752.872
1187,2571385.904
1188,4437207.478
1189,4651045.279
1190,6521155.433
1191,1805561.195
1192,4873850.062
1193,4099584.979
1194,2849548.602
1195,2692473.204
1196,2761287.223
1197,4873349.095
1198,3310876.092
1199,3438599.952
1200,8383713.043
1201,5119278.453
1202,3552982.072
1203,3120640.922
1204,3542808.177
1205,2813403.313
1206,9034929.671
1207,4129229.995
1208,4780685.384
1209,5694036.256
1210,4627576.55
1211,1894837.432
1212,2393544.585
1213,5190574.215
1214,4419596.661
1215,3404029.204
1216,4025701.705
1217,5887976.546
1218,3873757.169
1219,3910163.041
1220,4214716.163
1221,3925853.059
1222,4283930.97
1223,4692007.173
1224,3102591.672
1225,4329431.192
1226,3966898.1
1227,4330995.508
1228,5346097.653
1229,4930184.235
1230,4380063.866
1231,6181697.068
1232,5458972.814
1233,3861910.953
1234,4586634.577
1235,2510012.09
1236,4420546.194
1237,1313420.674
1238,3259419.722
1239,6103823.111
1240,3738709.157
1241,3120770.632
1242,5810644.06
1243,4290003.749
1244,6485253.427
1245,5339421.648
1246,2578398.951
1247,3578002.754
1248,1643865.297
1249,3215143.871
1250,4257432.702
1251,2685666.269
1252,4312979.431
1253,3524746.939
1254,5452001.508
1255,13704730.4
1256,3470772.677
1257,4054056.188
1258,5395767.792
1259,4170664.817
1260,5108906.626
1261,4060584.407
1262,3530120.634
1263,1695317.974
1264,6436213.849
1265,2773142.153
1266,2768449.857
1267,3823310.584
1268,4061020.719
1269,3295240.235
1270,3573815.093
1271,4564140.089
1272,6779502.013
1273,2425483.051
1274,3234255.428
1275,5452242.567
1276,1922869.59
1277,6637060.108
1278,3221956.636
1279,1936570.276
1280,4234237.393
1281,1597607.32
1282,5433172.813
1283,2800159.379
1284,4429968.823
1285,3883692.256
1286,3141497.517
1287,3950026.571
1288,6937257.031
1289,1991109.103
1290,11073887.38
1291,2537484.581
1292,7388881.372
1293,8704004.901
1294,6839752.22
1295,3699594.118
1296,2665236.527
1297,3865933.106
1298,3443221.074
1299,2135018.557
1300,6863613.95
1301,2643347.84
1302,3623744.58
1303,5572856.397
1304,3837948.81
1305,5377320.196
1306,4295710.805
1307,5150330.979
1308,11014762.43
1309,2987546.032
1310,5582963.228
1311,4090535.479
1312,4328290.312
1313,4776462.994
1314,3538126.465
1315,2503806.178
1316,4477520.617
1317,4620067.851
1318,5996086.909
1319,5111807.424
1320,4423712.906
1321,3521557.875
1322,3748233.394
1323,2639656.009
1324,12157362.47
1325,2144138.084
1326,6372508.976
1327,5391514.327
1328,3628098.903
1329,6834187.482
1330,12360361.79
1331,2407969.54
1332,4363457.373
1333,2590275.625
1334,4883235.275
1335,1322855.981
1336,1396734.107
1337,5593553.827
1338,1372856.724
1339,2054643.906
1340,3067455.22
1341,8495088.046
1342,1791045.054
1343,1946369.309
1344,5384754.197
1345,2804324.656
1346,4526628.242
1347,2582998.133
1348,4872952.237
1349,2760101.428
1350,2911576.583
1351,4730440.662
1352,3186890.747
1353,4773700.203
1354,2431652.554
1355,3907623.506
1356,4122112.461
1357,4376414.721
1358,7961012.847
1359,2062289.788
1360,3764387.799
1361,8204057.885
1362,4063762.849
1363,4105743.504
1364,3752139.355
1365,3569626.603
1366,6883162.316
1367,4496146.595
1368,3876939.573
1369,3762168.08
1370,4845756.426
1371,4283283.346
1372,20350007.08
1373,3565791.493
1374,5226266.093
1375,3907526.985
1376,4266536.053
1377,2793458.842
1378,6690977.988
1379,2263565.095
1380,5894657.136
1381,5360181.216
1382,3750809.43
1383,5335999.731
1384,1904681.203
1385,3519520.665
1386,4717478.205
1387,4125915.769
1388,3712969.476
1389,3097727.257
1390,3106219.207
1391,3120905.676
1392,4025124.856
1393,4456867.718
1394,5094270.252
1395,4096279.355
1396,2884987.367
1397,7691140.427
1398,4528261.15
1399,3028147.284
1400,4259822.094
1401,4438570.508
1402,5223133.071
1403,3972475.51
1404,3304846.921
1405,4809983.606
1406,3577254.181
1407,6007490.841
1408,3799264.502
1409,3965821.87
1410,6292989.123
1411,2707836.255
1412,3240713.674
1413,2893746.189
1414,3886741.94
1415,7180968.279
1416,5271908.431
1417,5125253.129
1418,2733865.111
1419,3919606.821
1420,4302211.826
1421,9478198.484
1422,2507890.379
1423,5867376.395
1424,2611723.248
1425,3997563.252
1426,1476381.076
1427,3767096.661
1428,2804463.772
1429,4289339.482
1430,3625983.106
1431,2068534.155
1432,4332823.639
1433,3653555.495
1434,2446971.128
1435,8763597.959
1436,1964385.96
1437,3503841.033
1438,3226881.418
1439,3313932.158
1440,2533235.036
1441,8502800.884
1442,1881524.5
1443,4011193.695
1444,5951904.587
1445,3742774.503
1446,7136559.869
1447,6207330.389
1448,3786460.449
1449,6493273.861
1450,6214256.519
1451,3809878.514
1452,4872239.786
1453,3703763.379
1454,2379920.578
1455,3671880.234
1456,4473112.445
1457,3303996.991
1458,10323448.98
1459,1773260.997
1460,3601377.315
1461,3632038.399
1462,3576183.271
1463,1664729.535
1464,2985522.114
1465,2866039.591
1466,2725872.856
1467,6826362.874
1468,4245719.894
1469,3397363.022
1470,4547487.138
1471,2980481.159
1472,5763505.159
1473,2962769.131
1474,4705269.974
1475,5145704.875
1476,3706548.765
1477,6286617.389
1478,10311218.65
1479,4311055.621
1480,6116077.645
1481,1825732.616
1482,4682935.122
1483,8789929.272
1484,3609112.24
1485,3987358.081
1486,3150035.648
1487,9894382.275
1488,4165058.334
1489,4338252.317
1490,2826136.128
1491,5235663.81
1492,3536651.612
1493,4121493.35
1494,4106656.19
1495,2714815.746
1496,2805260.052
1497,4531546.786
1498,1981317.332
1499,8968548.415
1500,4229392.649
1501,4867168.757
1502,4874236.911
1503,3137674.564
1504,4012748.485
1505,4191525.611
1506,2387424.685
1507,3196551.559
1508,3582654.198
1509,2412956.237
1510,5426874.274
1511,5555327.425
1512,2969828.856
1513,8561253.778
1514,5062997.844
1515,15449605.36
1516,3587153.876
1517,6418057.516
1518,6232659.18
1519,5588400.926
1520,5273505.044
1521,3176004.61
1522,8684300.7
1523,5021053.445
1524,3509222.743
1525,3290035.713
1526,3661705.723
1527,1733469.687
1528,4816472.032
1529,8821176.719
1530,5466027.994
1531,9437197.299
1532,3715753.496
1533,2945011.59
1534,3042520.96
1535,2897697.857
1536,5223855.366
1537,7313967.057
1538,4839205.268
1539,6551798.452
1540,5636581.216
1541,1002543.5
1542,7797054.152
1543,3664775.655
1544,5333610.949
1545,2312404.624
1546,3697998.273
1547,2915603.655
1548,10421594.89
1549,2531269.038
1550,5003781.466
1551,7678658.922
1552,3177215.429
1553,3976965.282
1554,3716720.015
1555,6548097.293
1556,1584828.86
1557,3904126.696
1558,4596511.9
1559,2884987.367
1560,15342350.84
1561,4187806.54
1562,1628300.287
1563,4386365.233
1564,5161129.795
1565,5305410.428
1566,3406778.536
1567,2067786.306
1568,1624922.792
1569,3888054.159
1570,2729932.339
1571,3873216.323
1572,6165049.347
1573,4513412.032
1574,3405244.594
1575,2259362.064
1576,3968636.658
1577,3641315.604
1578,2588179.838
1579,5972587.161
1580,2228203.87
1581,4061109.695
1582,4239086.324
1583,4438262.878
1584,6183621.172
1585,4573126.874
1586,4004088.651
1587,9308763.666
1588,4008655.4
1589,5351231.945
1590,1797222.894
1591,1709623.583
1592,5819880.611
1593,3343189.354
1594,3196563.359
1595,4436364.412
1596,4911243.891
1597,2483513.903
1598,3756299.796
1599,6962871.101
1600,9824242.806
1601,3224406.351
1602,3892721.366
1603,2961080.353
1604,10695086.36
1605,2334440.524
1606,3490351.166
1607,6559862.201
1608,3853485.192
1609,4079027.576
1610,3871830.948
1611,7570022.486
1612,4048248.751
1613,2735799.11
1614,2643984.751
1615,5081133.248
1616,7039156.405
1617,3702776.243
1618,3262644.404
1619,4743350.699
1620,4592395.801
1621,3682057.173
1622,2543528.66
1623,4457713.862
1624,3630853.043
1625,5535498.12
1626,6179488.257
1627,2931897.398
1628,5457500.49
1629,4259350.561
1630,2129500.898
1631,2952401.85
1632,10610552.04
1633,4327508.148
1634,5703288.907
1635,3824443.243
1636,7473972.476
1637,3641031.501
1638,2750522.891
1639,4270024.776
1640,3247102.647
1641,3391811.968
1642,4000266.546
1643,3970343.832
1644,2313073.758
1645,3672617.884
1646,4068241.448
1647,4954329.065
1648,3230610.683
1649,4026678.267
1650,4343772.051
1651,5825232.827
1652,2593122.457
1653,2880065.658
1654,3613882.379
1655,3981465.66
1656,7595823.863
1657,5599313.817
1658,4231570.516
1659,4389518.873
1660,2949551.543
1661,4377916.713
1662,3393015.744
1663,3486280.375
1664,1650391.02
